,state,gender,age,source,file,detail,duration
386,hungry,m,4.0,donate_a_cry,5C2F730C-9721-40B7-A2D8-C257DB518978-1429966327-1.0-m-04-hu.wav,,7.0
387,hungry,m,72.0,donate_a_cry,e1e640e2-78cb-4cb7-9ccc-93813bfc251c-1430738652322-1.7-m-72-hu.wav,,6.92
388,hungry,m,4.0,donate_a_cry,ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044808480-1.7-m-04-hu.wav,,6.64
389,hungry,f,26.0,donate_a_cry,86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036593222-1.7-f-26-hu.wav,,7.04
390,hungry,f,26.0,donate_a_cry,24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814730789-1.7-f-26-hu.wav,,6.88
391,hungry,m,26.0,donate_a_cry,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu.wav,,7.0
392,hungry,m,4.0,donate_a_cry,2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770144865-1.7-m-04-hu.wav,,6.96
393,hungry,m,26.0,donate_a_cry,5E01DC60-1DE3-4AF9-A661-7F649EAE457D-1430141106-1.0-m-26-hu.wav,,7.0
394,hungry,m,4.0,donate_a_cry,9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav,,6.54
395,hungry,f,4.0,donate_a_cry,D18A30C6-4370-4BE0-83F8-031892F96603-1432989796-1.1-f-04-hu.wav,,7.0
396,hungry,m,4.0,donate_a_cry,FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104337-1.0-m-04-hu.wav,,7.0
397,hungry,m,26.0,donate_a_cry,2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877933-1.1-m-26-hu.wav,,7.0
398,hungry,f,72.0,donate_a_cry,602b06a7-31f0-4370-b35a-9cc81d205958-1430907796431-1.7-f-72-hu.wav,,6.92
399,hungry,m,4.0,donate_a_cry,F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318416-1.0-m-04-hu.wav,,7.0
400,hungry,m,4.0,donate_a_cry,6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu.wav,,7.0
401,hungry,f,72.0,donate_a_cry,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735040980-1.7-f-72-hu.wav,,6.96
402,hungry,m,4.0,donate_a_cry,e4051e62-d21d-4bb8-a235-fd7e859ad787-1430739655763-1.7-m-04-hu.wav,,6.92
403,hungry,f,26.0,donate_a_cry,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav,,7.06
404,hungry,m,4.0,donate_a_cry,92d08bbe-553f-4844-85b1-15d572f06ea2-1436873183951-1.7-m-04-hu.wav,,6.78
405,hungry,m,26.0,donate_a_cry,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122479873-1.7-m-26-hu.wav,,6.92
406,hungry,f,4.0,donate_a_cry,89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049852345-1.7-f-04-hu.wav,,6.92
407,hungry,m,4.0,donate_a_cry,08E9485B-2772-444B-A636-77E14DD14A8C-1431493453-1.0-m-04-hu.wav,,7.0
408,hungry,m,26.0,donate_a_cry,4CD5903D-E2CE-401E-B898-D873C763F44B-1430727644-1.0-m-26-hu.wav,,7.0
409,hungry,f,48.0,donate_a_cry,ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044897699-1.7-f-48-hu.wav,,6.64
410,hungry,f,4.0,donate_a_cry,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927741-1.0-f-04-hu.wav,,7.0
411,hungry,f,26.0,donate_a_cry,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466176951-1.7-f-26-hu.wav,,7.06
412,hungry,f,26.0,donate_a_cry,2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav,,6.66
413,hungry,m,26.0,donate_a_cry,3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053464739-1.7-m-26-hu.wav,,6.74
414,hungry,m,4.0,donate_a_cry,7d1c2cd2-6fa1-499f-8ca8-a298198be4e7-1436850081753-1.7-m-04-hu.wav,,6.68
415,hungry,m,4.0,donate_a_cry,c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430038968282-1.7-m-04-hu.wav,,6.78
416,hungry,m,4.0,donate_a_cry,69374818-7b73-48ac-8200-e6a225e293fb-1430746091424-1.7-m-04-hu.wav,,6.72
417,hungry,m,26.0,donate_a_cry,50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007691-1.0-m-26-hu.wav,,7.0
418,hungry,m,4.0,donate_a_cry,990DE219-FCD1-4634-91CE-19AB93E5D2B0-1430214575-1.0-m-04-hu.wav,,7.0
419,hungry,m,72.0,donate_a_cry,7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891933-1.1-m-72-hu.wav,,7.0
420,hungry,m,4.0,donate_a_cry,FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104396-1.0-m-04-hu.wav,,7.0
421,hungry,f,48.0,donate_a_cry,1445575b-80ad-477b-8e48-36194cac728e-1430244987914-1.7-f-48-hu.wav,,6.78
422,hungry,f,26.0,donate_a_cry,10A40438-09AA-4A21-83B4-8119F03F7A11-1430848070-1.0-f-26-hu.wav,,7.0
423,hungry,m,48.0,donate_a_cry,549a46d8-9c84-430e-ade8-97eae2bef787-1430130686288-1.7-m-48-hu.wav,,6.88
424,hungry,f,26.0,donate_a_cry,04c3386b-e6bc-4bd0-8456-d46ae21a73fc-1435305829013-1.7-f-26-hu.wav,,6.9
425,hungry,m,4.0,donate_a_cry,e36730a9-d62b-4752-856f-b42feb1585df-1429975817524-1.7-m-04-hu.wav,,6.76
426,hungry,m,26.0,donate_a_cry,999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav,,6.9
427,hungry,m,22.0,donate_a_cry,efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav,,6.9
428,hungry,f,26.0,donate_a_cry,177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736358754-1.7-f-26-hu.wav,,6.92
429,hungry,m,4.0,donate_a_cry,A123AD65-38D3-4A65-AB37-330034765840-1430093726-1.0-m-04-hu.wav,,7.0
430,hungry,f,72.0,donate_a_cry,30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav,,6.94
431,hungry,f,26.0,donate_a_cry,c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739158854-1.7-f-26-hu.wav,,6.86
432,hungry,m,48.0,donate_a_cry,edb5924c-07ba-4eaa-838b-aaf9511a219b-1431894189631-1.7-m-48-hu.wav,,6.94
433,hungry,m,72.0,donate_a_cry,adb53808-8b13-4c08-b055-6653c75298be-1430133982281-1.7-m-72-hu.wav,,6.92
434,hungry,f,26.0,donate_a_cry,177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736549614-1.7-f-26-hu.wav,,6.88
435,hungry,m,4.0,donate_a_cry,653bf718-94bd-40d0-af7c-8fe44e07640c-1430759231913-1.7-m-04-hu.wav,,6.88
436,hungry,m,26.0,donate_a_cry,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142760958-1.7-m-26-hu.wav,,6.92
437,hungry,m,72.0,donate_a_cry,6bd76f21-f279-4c46-9453-58c95e7b2475-1430767927715-1.7-m-72-hu.wav,,6.62
438,hungry,m,26.0,donate_a_cry,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430123758633-1.7-m-26-hu.wav,,6.92
439,hungry,f,26.0,donate_a_cry,7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232166-1.0-f-26-hu.wav,,7.0
440,hungry,m,26.0,donate_a_cry,F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055800-1.0-m-26-hu.wav,,7.0
441,hungry,m,48.0,donate_a_cry,cde108d0-62c3-47f8-82c4-233c9fba5cdd-1436884406827-1.7-m-48-hu.wav,,6.92
442,hungry,m,22.0,donate_a_cry,2F1C0515-EC8E-44C1-ABEA-E04EB475543A-1432143888-1.1-m-22-hu.wav,,7.0
443,hungry,m,4.0,donate_a_cry,5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav,,7.0
444,hungry,m,26.0,donate_a_cry,50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430108024-1.0-m-26-hu.wav,,7.0
445,hungry,f,48.0,donate_a_cry,4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774947458-1.7-f-48-hu.wav,,6.78
446,hungry,m,26.0,donate_a_cry,0c8f14a9-6999-485b-97a2-913c1cbf099c-1430760394426-1.7-m-26-hu.wav,,6.96
447,hungry,m,26.0,donate_a_cry,789d2553-cbf2-4911-91e4-fb228d231238-1430818517787-1.7-m-26-hu.wav,,6.64
448,hungry,f,26.0,donate_a_cry,743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860028-1.1-f-26-hu.wav,,7.0
449,hungry,m,72.0,donate_a_cry,5f651112-d2a3-4911-b3a5-f37bfc092494-1430734658837-1.7-m-72-hu.wav,,6.92
450,hungry,m,4.0,donate_a_cry,67414C5E-0EB2-48FD-8391-FCF085FDB6D9-1430050964-1.0-m-04-hu.wav,,7.0
451,hungry,m,4.0,donate_a_cry,A123AD65-38D3-4A65-AB37-330034765840-1430093687-1.0-m-04-hu.wav,,7.0
452,hungry,f,26.0,donate_a_cry,7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846797-1.1-f-26-hu.wav,,7.0
453,hungry,f,48.0,donate_a_cry,C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548250-1.0-f-48-hu.wav,,7.0
454,hungry,m,4.0,donate_a_cry,F24DE44B-762C-4149-AC92-96A5E57ED118-1430816918-1.0-m-04-hu.wav,,7.0
455,hungry,m,72.0,donate_a_cry,bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637640279-1.7-m-72-hu.wav,,6.66
456,hungry,f,26.0,donate_a_cry,ca7d8d54-13cb-4060-8db4-90651b60c078-1434674769219-1.7-f-26-hu.wav,,6.78
457,sad,m,,asvp-esd,03-02-04-01-123-150-04-01-00-14-03.wav,sad,10.0
458,happy,m,,asvp-esd,03-02-03-01-164-150-04-01-00-14-01.wav,sad,5.0
459,sad,m,,asvp-esd,03-02-04-01-60-150-04-01-00-14-01.wav,sad,7.0
460,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-05.wav,sad,5.0
461,sad,m,,asvp-esd,03-02-04-02-01-150-04-01-00-14-07.wav,sad,9.0
462,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-11.wav,sad,5.0
463,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-39.wav,sad,5.0
464,sad,m,,asvp-esd,03-02-04-01-97-150-04-01-00-14-03.wav,sad,9.0
465,sad,m,,asvp-esd,03-02-04-01-104-150-04-01-00-14-08.wav,sad,9.0
466,sad,m,,asvp-esd,03-02-04-01-109-150-04-01-00-14-23.wav,sad,9.0
467,sad,m,,asvp-esd,03-02-04-01-16-150-04-01-00-14-04.wav,sad,5.0
468,happy,m,,asvp-esd,03-02-03-01-37-150-04-01-00-14-01.wav,sad,10.0
469,sad,m,,asvp-esd,03-02-04-01-18-150-04-01-00-14-02.wav,sad,3.0
470,sad,m,,asvp-esd,03-02-04-01-152-150-04-01-00-14-05.wav,sad,7.0
471,sad,m,,asvp-esd,03-02-04-01-29-150-04-01-00-14-03.wav,sad,9.0
472,sad,m,,asvp-esd,03-02-04-01-20-150-03-01-00-14-02.wav,sad,6.0
473,sad,m,,asvp-esd,03-02-04-02-46-150-04-01-00-14-03.wav,sad,10.0
474,sad,m,,asvp-esd,03-02-04-01-120-150-04-01-00-14-06.wav,sad,7.0
475,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-39.wav,sad,10.0
476,sad,m,,asvp-esd,03-02-04-02-05-150-04-01-00-14-01.wav,sad,10.0
477,sad,m,,asvp-esd,03-02-04-01-111-150-03-01-00-14-03.wav,sad,10.0
478,sad,m,,asvp-esd,03-02-04-02-02-150-04-01-00-14-02.wav,sad,10.0
479,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-05.wav,sad,10.0
480,sad,m,,asvp-esd,03-02-04-01-09-150-04-01-00-14-23.wav,sad,5.0
481,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-12.wav,sad,8.0
482,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-06.wav,sad,8.0
483,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-11.wav,sad,10.0
484,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-10.wav,sad,10.0
485,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-07.wav,sad,8.0
486,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-13.wav,sad,8.0
487,sad,m,,asvp-esd,03-02-04-01-09-150-04-01-00-14-22.wav,sad,5.0
488,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-04.wav,sad,10.0
489,sad,m,,asvp-esd,03-02-04-02-02-150-04-01-00-14-03.wav,sad,10.0
490,sad,m,,asvp-esd,03-02-04-01-111-150-03-01-00-14-02.wav,sad,10.0
491,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-38.wav,sad/surprise,10.0
492,sad,m,,asvp-esd,03-02-04-01-120-150-04-01-00-14-07.wav,sad,7.0
493,sad,m,,asvp-esd,03-02-04-02-46-150-04-01-00-14-02.wav,sad,10.0
494,sad,m,,asvp-esd,03-02-04-01-29-150-04-01-00-14-02.wav,sad,9.0
495,sad,m,,asvp-esd,03-02-04-01-20-150-03-01-00-14-03.wav,sad,6.0
496,sad,m,,asvp-esd,03-02-04-02-08-150-04-01-00-14.wav,sad,0.9926875
497,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-34-01.wav,sad,5.0
498,sad,m,,asvp-esd,03-02-04-01-152-150-04-01-00-14-04.wav,sad,7.0
499,sad,m,,asvp-esd,03-02-04-01-18-150-04-01-00-14-03.wav,sad,3.0
500,sad,m,,asvp-esd,03-02-04-02-80-150-04-01-00-14-01.wav,sad,6.0
501,sad,m,,asvp-esd,03-02-04-01-11-150-04-01-00-14-06.wav,sad,6.0
502,sad,m,,asvp-esd,03-02-04-01-16-150-04-01-00-14-05.wav,sad,5.0
503,sad,m,,asvp-esd,03-02-04-01-109-150-04-01-00-14-22.wav,sad,9.0
504,sad,m,,asvp-esd,03-02-04-01-104-150-04-01-00-14-09.wav,sad,9.0
505,sad,m,,asvp-esd,03-02-04-01-97-150-04-01-00-14-02.wav,sad,9.0
506,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-38.wav,sad/surprise,5.0
507,sad,m,,asvp-esd,03-02-04-01-90-150-04-01-00-14-01.wav,sad,8.0
508,sad,m,,asvp-esd,03-02-04-02-01-150-04-01-00-14-06.wav,sad,9.0
509,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-10.wav,sad,5.0
510,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-04.wav,sad,5.0
511,sad,m,,asvp-esd,03-02-04-01-123-150-04-01-00-14-02.wav,sad,10.0
512,sad,m,,asvp-esd,03-02-04-01-124-150-04-01-00-14-01.wav,sad,5.0
513,happy,m,,asvp-esd,03-02-03-01-164-150-04-01-00-14-02.wav,sad,5.0
514,sad,m,,asvp-esd,03-02-04-01-124-150-04-01-00-14-03.wav,sad,5.0
515,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-12.wav,sad,5.0
516,sad,m,,asvp-esd,03-02-04-02-01-150-04-01-00-14-04.wav,sad,9.0
517,sad,m,,asvp-esd,03-02-04-01-60-150-04-01-00-14-02.wav,sad,7.0
518,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-06.wav,sad,5.0
519,sad,m,,asvp-esd,03-02-04-01-90-150-04-01-00-14-03.wav,sad,8.0
520,sad,m,,asvp-esd,03-02-04-01-103-150-04-01-00-14-08.wav,sad,10.0
521,sad,m,,asvp-esd,03-02-04-01-11-150-04-01-00-14-04.wav,sad,6.0
522,sad,m,,asvp-esd,03-02-04-01-100-150-04-01-00-14-19.wav,sad,8.0
523,sad,m,,asvp-esd,03-02-04-01-109-150-04-01-00-14-20.wav,sad,9.0
524,sad,m,,asvp-esd,03-02-04-01-16-150-04-01-00-14-07.wav,sad,5.0
525,sad,m,,asvp-esd,03-02-04-01-109-150-04-01-00-14-08.wav,sad,9.0
526,sad,m,,asvp-esd,03-02-04-01-18-150-04-01-00-14-01.wav,sad,3.0
527,sad,m,,asvp-esd,03-02-04-02-80-150-04-01-00-14-03.wav,sad,6.0
528,sad,m,,asvp-esd,03-02-04-01-20-150-03-01-00-14-01.wav,sad,6.0
529,sad,m,,asvp-esd,03-02-04-01-152-150-04-01-00-14-06.wav,sad,7.0
530,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-34-03.wav,sad,5.0
531,sad,m,,asvp-esd,03-02-04-01-120-150-04-01-00-14-05.wav,sad,7.0
532,sad,m,,asvp-esd,03-02-04-01-15-150-04-01-00-14.wav,sad,6.2171875
533,sad,m,,asvp-esd,03-02-04-01-09-150-04-01-00-14-08.wav,sad,5.0
534,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-39.wav,sad,8.0
535,sad,m,,asvp-esd,03-02-04-02-02-150-04-01-00-14-01.wav,sad,10.0
536,sad,m,,asvp-esd,03-02-04-02-05-150-04-01-00-14-02.wav,sad,10.0
537,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-05.wav,sad,8.0
538,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-12.wav,sad,10.0
539,fearful,m,,asvp-esd,03-02-06-01-04-150-04-01-00-16.wav,fearful,4.179625
540,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-06.wav,sad,10.0
541,sad,m,,asvp-esd,03-02-04-01-09-150-04-01-00-14-20.wav,sad,5.0
542,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-11.wav,sad,8.0
543,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-10.wav,sad,8.0
544,sad,m,,asvp-esd,03-02-04-01-09-150-04-01-00-14-21.wav,sad,5.0
545,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-07.wav,sad,10.0
546,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-13.wav,sad,10.0
547,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-04.wav,sad,8.0
548,sad,m,,asvp-esd,03-02-04-02-05-150-04-01-00-14-03.wav,sad,10.0
549,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-38.wav,sad/surprise,8.0
550,sad,m,,asvp-esd,03-02-04-01-09-150-04-01-00-14-09.wav,sad,5.0
551,sad,m,,asvp-esd,03-02-04-01-111-150-03-01-00-14-01.wav,sad,10.0
552,sad,m,,asvp-esd,03-02-04-01-120-150-04-01-00-14-04.wav,sad,7.0
553,sad,m,,asvp-esd,03-02-04-02-46-150-04-01-00-14-01.wav,sad,10.0
554,sad,m,,asvp-esd,03-02-04-01-152-150-04-01-00-14-07.wav,sad,7.0
555,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-34-02.wav,sad,5.0
556,sad,m,,asvp-esd,03-02-04-01-29-150-04-01-00-14-01.wav,sad,9.0
557,sad,m,,asvp-esd,03-02-04-02-80-150-04-01-00-14-02.wav,sad,6.0
558,sad,m,,asvp-esd,03-02-04-01-11-150-03-01-00-14-01.wav,sad,10.0
559,sad,m,,asvp-esd,03-02-04-01-109-150-04-01-00-14-09.wav,sad,9.0
560,sad,m,,asvp-esd,03-02-04-01-100-150-04-01-00-14-18.wav,sad/surprise,8.0
561,sad,m,,asvp-esd,03-02-04-01-16-150-04-01-00-14-06.wav,sad,5.0
562,sad,m,,asvp-esd,03-02-04-01-109-150-04-01-00-14-21.wav,sad,9.0
563,sad,m,,asvp-esd,03-02-04-01-11-150-04-01-00-14-05.wav,sad,6.0
564,sad,m,,asvp-esd,03-02-04-01-14-150-04-01-00-14.wav,sad,9.404125
565,sad,m,,asvp-esd,03-02-04-01-103-150-04-01-00-14-09.wav,sad,10.0
566,sad,m,,asvp-esd,03-02-04-01-90-150-04-01-00-14-02.wav,sad,8.0
567,sad,m,,asvp-esd,03-02-04-01-97-150-04-01-00-14-01.wav,sad,9.0
568,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-07.wav,sad,5.0
569,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-13.wav,sad,5.0
570,sad,m,,asvp-esd,03-02-04-02-01-150-04-01-00-14-05.wav,sad,9.0
571,sad,m,,asvp-esd,03-02-04-01-124-150-04-01-00-14-02.wav,sad,5.0
572,happy,m,,asvp-esd,03-02-03-01-164-150-04-01-00-14-03.wav,sad,5.0
573,sad,m,,asvp-esd,03-02-04-01-123-150-04-01-00-14-01.wav,sad,10.0
574,sad,m,,asvp-esd,03-02-04-01-123-150-04-01-00-14-05.wav,sad,10.0
575,happy,m,,asvp-esd,03-02-03-01-164-150-04-01-00-14-07.wav,sad,5.0
576,sad,m,,asvp-esd,03-02-04-01-124-150-04-01-00-14-06.wav,sad,5.0
577,sad,m,,asvp-esd,03-02-04-01-90-150-04-01-00-14-12.wav,sad,8.0
578,sad,m,,asvp-esd,03-02-04-01-97-150-04-01-00-14-05.wav,sad,9.0
579,sad,m,,asvp-esd,03-02-04-01-90-150-04-01-00-14-06.wav,sad,8.0
580,sad,m,,asvp-esd,03-02-04-02-01-150-04-01-00-14-01.wav,sad,9.0
581,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-17.wav,sad/disgust,5.0
582,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-03.wav,sad,5.0
583,sad,m,,asvp-esd,03-02-04-02-10-150-04-01-00-14-08.wav,sad,5.0
584,sad,m,,asvp-esd,03-02-04-01-18-150-04-01-00-14-04.wav,sad,3.0
585,sad,m,,asvp-esd,03-02-04-01-109-150-04-01-00-14-19.wav,sad,9.0
586,sad,m,,asvp-esd,03-02-04-01-100-150-04-01-00-14-20.wav,sad,8.0
587,sad,m,,asvp-esd,03-02-04-01-85-150-04-01-00-14-09.wav,sad,8.0
588,sad,m,,asvp-esd,03-02-04-01-100-150-04-01-00-14-08.wav,sad,8.0
589,sad,m,,asvp-esd,03-02-04-01-11-150-04-01-00-14-01.wav,sad,6.0
590,sad,m,,asvp-esd,03-02-04-01-109-150-04-01-00-14-25.wav,sad/happy,9.0
591,sad,m,,asvp-esd,03-02-04-01-16-150-04-01-00-14-02.wav,sad,5.0
592,sad,m,,asvp-esd,03-02-04-02-46-150-04-01-00-14-05.wav,sad,10.0
593,sad,m,,asvp-esd,03-02-04-01-29-150-04-01-00-14-05.wav,sad,9.0
594,sad,m,,asvp-esd,03-02-04-01-20-150-03-01-00-14-04.wav,sad,6.0
595,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-34-06.wav,sad,5.0
596,sad,m,,asvp-esd,03-02-04-01-152-150-04-01-00-14-03.wav,sad,7.0
597,sad,m,,asvp-esd,03-02-04-01-43-150-04-01-00-14.wav,sad,2.978
598,sad,m,,asvp-esd,03-02-04-01-12-150-04-01-00-14.wav,sad,5.7730625
599,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-17.wav,sad/disgust,10.0
600,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-03.wav,sad,10.0
601,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-14.wav,sad/sad,8.0
602,sad,m,,asvp-esd,03-02-04-01-64-150-04-01-00-14-01.wav,sad,6.0
603,sad,m,,asvp-esd,03-02-04-01-111-150-03-01-00-14-05.wav,sad,10.0
604,sad,m,,asvp-esd,03-02-04-02-02-150-04-01-00-14-04.wav,sad,10.0
605,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-28.wav,sad/surprise,8.0
606,fearful,m,,asvp-esd,03-02-06-01-03-150-04-01-00-16.wav,fearful,2.5078125
607,sad,m,,asvp-esd,03-02-04-01-09-150-04-01-00-14-19.wav,sad,5.0
608,sad,m,,asvp-esd,03-02-04-01-111-150-03-01-00-14-11.wav,sad,10.0
609,sad,m,,asvp-esd,03-02-04-01-63-150-04-01-00-14-02.wav,sad,6.0
610,sad,m,,asvp-esd,03-02-04-01-111-150-03-01-00-14-10.wav,sad,10.0
611,sad,m,,asvp-esd,03-02-04-01-09-150-04-01-00-14-18.wav,sad/surprise,5.0
612,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-29.wav,sad,8.0
613,sad,m,,asvp-esd,03-02-04-01-63-150-04-01-00-14-03.wav,sad,6.0
614,sad,m,,asvp-esd,03-02-04-02-02-150-04-01-00-14-05.wav,sad,10.0
615,sad,m,,asvp-esd,03-02-04-01-111-150-03-01-00-14-04.wav,sad,10.0
616,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-15.wav,sad/happy,8.0
617,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-02.wav,sad,10.0
618,sad,m,,asvp-esd,03-02-04-01-93-150-04-01-00-14-16.wav,sad/fearful,10.0
619,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-01.wav,sad,8.0
620,sad,m,,asvp-esd,03-02-04-01-120-150-04-01-00-14-01.wav,sad,7.0
621,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-34-07.wav,sad,5.0
622,sad,m,,asvp-esd,03-02-04-01-152-150-04-01-00-14-02.wav,sad,7.0
623,sad,m,,asvp-esd,03-02-04-01-29-150-04-01-00-14-04.wav,sad,9.0
624,sad,m,,asvp-esd,03-02-04-01-20-150-03-01-00-14-05.wav,sad,6.0
625,sad,m,,asvp-esd,03-02-04-02-46-150-04-01-00-14-04.wav,sad,10.0
626,sad,m,,asvp-esd,03-02-04-01-20-150-04-01-00-14-01.wav,sad,6.0
627,sad,m,,asvp-esd,03-02-04-01-16-150-04-01-00-14-03.wav,sad,5.0
628,sad,m,,asvp-esd,03-02-04-01-109-150-04-01-00-14-24.wav,sad/sad,9.0
629,sad,m,,asvp-esd,03-02-04-01-100-150-04-01-00-14-09.wav,sad,8.0
630,sad,m,,asvp-esd,03-02-04-01-85-150-04-01-00-14-08.wav,sad,8.0
631,sad,m,,asvp-esd,03-02-04-01-109-150-04-01-00-14-18.wav,sad/surprise,9.0
632,sad,m,,asvp-esd,03-02-04-01-100-150-04-01-00-14-21.wav,sad,8.0
633,sad,m,,asvp-esd,03-02-04-01-18-150-04-01-00-14-05.wav,sad,3.0
634,fearful,m,,asvp-esd,03-02-06-01-02-150-04-01-00-16.wav,fearful,3.0825
635,sad,m,,asvp-esd,03-02-04-01-103-150-04-01-00-14-18.wav,sad/surprise,10.0
636,sad,m,,asvp-esd,03-02-04-02-10-150-04-01-00-14-09.wav,sad,5.0
637,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-02.wav,sad,5.0
638,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-16.wav,sad/fearful,5.0
639,sad,m,,asvp-esd,03-02-04-01-90-150-04-01-00-14-07.wav,sad,8.0
640,sad,m,,asvp-esd,03-02-04-01-97-150-04-01-00-14-04.wav,sad,9.0
641,sad,m,,asvp-esd,03-02-04-01-90-150-04-01-00-14-13.wav,sad,8.0
642,sad,m,,asvp-esd,03-02-04-01-124-150-04-01-00-14-07.wav,sad,5.0
